timestamp_new,cb_data_vib_x,cb_data_vib_y,cb_data_vib_z,Pattern Label,Action Label,,,,,
15:51:24,16427.99685,64156.49751,44.24726231,Loading,None Sliding,,,,,
15:51:27,16222.54545,64068.67585,49.74386214,Loading,None Sliding,,,,,
15:51:30,16227.14573,63995.42622,63.80309079,Loading,None Sliding,,,,,
15:51:33,16386.16866,63865.31655,71.28065792,Loading,None Sliding,,,,,
15:51:36,16490.8855,64144.29771,73.36641222,Loading,None Sliding,,,,,
15:51:39,16508.53735,64168.34986,50.92047936,Loading,None Sliding,,,,,
15:51:42,16493.5648,63907.82749,15.98452897,Loading,None Sliding,,,,,
15:51:45,16521.76679,63895.10433,24.88588438,Loading,None Sliding,,,,,
15:51:48,16575.50705,64028.95737,59.71753179,Loading,None Sliding,,,,,
15:51:51,16491.51499,64288.97003,64.9626912,Loading,None Sliding,,,,,
15:51:54,16341.21791,64414.92537,62.15223891,Loading,None Sliding,,,,,
15:51:57,16202.41194,64409.95025,65.6348259,Loading,None Sliding,,,,,
15:52:00,16043.63274,64227.17765,63.35928159,Loading,None Sliding,,,,,
15:52:03,16143.16547,64116.63834,69.7505389,Loading,None Sliding,,,,,
15:52:06,16419.01609,64127.5927,84.19037307,Loading,None Sliding,,,,,
15:52:09,16626.7575,64234.73018,75.0682877,Loading,None Sliding,,,,,
15:52:12,16559.76257,64397.90344,68.5659533,Loading,None Sliding,,,,,
15:52:15,16338.25933,64555.19562,74.53907419,Loading,None Sliding,,,,,
15:52:18,16569.31977,64374.17279,65.90566014,Loading,None Sliding,,,,,
15:52:21,16623.16469,64341.81187,51.33737712,Loading,None Sliding,,,,,
15:52:24,16320.52218,64587.61543,39.86986827,Loading,None Sliding,,,,,
15:52:27,16041.31289,64587.32422,98.84072041,Loading,None Sliding,,,,,
15:52:30,16061.45857,64506.56317,121.9422216,Loading,None Sliding,,,,,
15:52:33,16290.08219,64500.58609,80.10260547,Loading,None Sliding,,,,,
15:52:36,16342.60239,64265.44613,55.21010587,Loading,None Sliding,,,,,
15:52:39,16341.29605,64120.17159,55.90341884,Loading,None Sliding,,,,,
15:52:42,16402.03286,64178.91703,66.35811493,Loading,None Sliding,,,,,
15:52:45,16306.10056,64300.77299,94.2512451,Loading,None Sliding,,,,,
15:52:48,16232.00498,64191.14959,92.39149867,Loading,None Sliding,,,,,
15:52:51,16277.33123,63852.44795,55.03470013,Loading,None Sliding,,,,,
15:52:54,16443.48421,63977.69474,64.30526316,Loading,None Sliding,,,,,
15:52:57,16448.58323,64235.48088,70.51911821,Loading,None Sliding,,,,,
15:53:00,16221.66722,64266.53782,39.46218016,Loading,None Sliding,,,,,
15:53:03,16123.97777,64312.37923,48.40145979,Loading,None Sliding,,,,,
15:53:06,16191.22141,64346.3391,76.65974038,Loading,None Sliding,,,,,
15:53:09,16304.91822,64358.30718,91.12117655,Loading,None Sliding,,,,,
15:53:12,16340.19608,64275.72605,81.02424056,Loading,None Sliding,,,,,
15:53:15,16304.33355,64107.37141,48.64834712,Loading,None Sliding,,,,,
15:53:18,16310.22677,64088.45422,65.51748451,Loading,None Sliding,,,,,
15:53:21,16450.41734,64190.17562,95.74751101,Loading,None Sliding,,,,,
15:53:24,16680.05664,64273.90338,95.25787498,Loading,None Sliding,,,,,
15:53:27,16571.95205,64303.89726,75.06164384,Loading,None Sliding,,,,,
15:53:30,16364.92433,64180.73457,48.51189084,Loading,None Sliding,,,,,
15:53:33,16434.77299,63964.20372,37.53567253,Loading,None Sliding,,,,,
15:53:36,16381.25331,64068.48509,97.57394181,Loading,None Sliding,,,,,
15:53:39,16375.40659,64295.34154,141.9965056,Loading,Rail Sliding,,,,,
15:53:42,16549.58726,64310.31409,95.08251513,Loading,None Sliding,,,,,
15:53:45,16290.32164,64316.06558,97.59821076,Loading,None Sliding,,,,,
15:53:48,16018.58501,64309.68921,101.5722129,Loading,None Sliding,,,,,
15:53:51,16227.99169,64300.71464,50.71630409,Loading,None Sliding,,,,,
15:53:54,16282.7403,64423.05008,37.22454367,Loading,None Sliding,,,,,
15:53:57,16299.47298,64445.29942,59.02743103,Loading,None Sliding,,,,,
15:54:00,16466.55527,64190.43658,73.99002438,Loading,None Sliding,,,,,
15:54:03,16449.26683,64116.37653,60.74577545,Loading,None Sliding,,,,,
15:54:06,16308.33262,64198.58945,38.51152365,Loading,None Sliding,,,,,
15:54:09,16272.02023,64219.48151,43.98325299,Loading,None Sliding,,,,,
15:54:12,16416.21198,64267.342,39.82133402,Loading,None Sliding,,,,,
15:54:15,16662.29986,64257.40825,38.83078383,Loading,None Sliding,,,,,
15:54:18,16761.03656,64135.73272,56.28424128,Loading,None Sliding,,,,,
15:54:21,16586.17248,64249.7446,74.38142593,Loading,None Sliding,,,,,
15:54:24,16291.06811,64415.34219,83.03405306,Loading,None Sliding,,,,,
15:54:27,16282.09801,64267.83388,78.54900323,Loading,None Sliding,,,,,
15:54:30,16420.45937,64161.66501,56.24212216,Loading,None Sliding,,,,,
15:54:33,16803.43639,63831.42458,44.47530366,Loading,None Sliding,,,,,
15:54:36,17254.45918,63126.95093,78.40179662,Loading,None Sliding,,,,,
15:54:39,17070.8037,63005.90013,98.21022068,Loading,None Sliding,,,,,
15:54:42,16019.03666,63682.85383,98.70798076,Loading,None Sliding,,,,,
15:54:45,15653.37358,64253.61645,77.60650389,Loading,None Sliding,,,,,
15:54:48,16042.09359,64368.94259,58.80019816,Loading,None Sliding,,,,,
15:54:51,16113.2851,64043.35347,87.67507431,Loading,None Sliding,,,,,
15:54:54,16289.46653,63937.51049,83.42157888,Loading,None Sliding,,,,,
15:54:57,16456.54534,64039.34188,44.22941318,Loading,None Sliding,,,,,
15:55:00,16372.69905,63957.49193,27.26052299,Loading,None Sliding,,,,,
15:55:03,16217.7233,63934.3643,21.72196386,Loading,None Sliding,,,,,
15:55:06,16151.55378,64059.24236,38.53320053,Loading,None Sliding,,,,,
15:55:09,16393.58566,64274.87981,62.93559097,Loading,None Sliding,,,,,
15:55:12,16576.94418,64437.36744,72.66046534,Loading,None Sliding,,,,,
15:55:15,16539.45353,64392.83204,60.59338135,Loading,None Sliding,,,,,
15:55:18,16295.48213,64149.85848,51.6128391,Loading,None Sliding,,,,,
15:55:21,16392.54545,63910.23141,62.73553659,Loading,None Sliding,,,,,
15:55:24,16739.38653,63811.92519,86.24522033,Loading,None Sliding,,,,,
15:55:27,16535.89526,63948.08479,73.27763942,Loading,None Sliding,,,,,
15:55:30,16221.62563,64235.57915,99.57019451,Loading,None Sliding,,,,,
15:55:33,15923.21369,64493.67098,134.8145558,Loading,None Sliding,,,,,
15:55:36,16004.96843,64218.4965,61.53439469,Loading,None Sliding,,,,,
15:55:39,16169.57524,64093.33156,49.08655254,Loading,None Sliding,,,,,
15:55:42,16361.36343,64206.28808,101.8028555,Loading,None Sliding,,,,,
15:55:45,16319.54464,64247.11118,66.95386707,Loading,None Sliding,,,,,
15:55:48,16328.03718,64317.17663,50.11952191,Loading,None Sliding,,,,,
15:55:51,16423.67761,64378.51111,52.76948571,Loading,None Sliding,,,,,
15:55:54,16499.79702,64311.84444,25.40630105,Loading,None Sliding,,,,,
15:55:57,16545.45566,64256.88974,24.6114267,Loading,None Sliding,,,,,
15:56:00,16544.95355,64223.11347,54.71781644,Loading,None Sliding,,,,,
15:56:03,16578.79562,64183.29927,35.30839375,Loading,None Sliding,,,,,
15:56:06,16565.64035,64228.24913,29.52268631,Loading,None Sliding,,,,,
15:56:09,16449.96809,64458.0979,53.45487869,Loading,None Sliding,,,,,
15:56:12,16317.81793,64471.87828,66.60353411,Loading,None Sliding,,,,,
15:56:15,16246.27962,64174.26018,1056.999726,Loading,Rail Sliding,,,,,
15:56:18,16392.81559,64262.48081,4286.772079,Loading,Rail Sliding,,,,,
15:56:21,16489.5809,64407.69496,4622.746684,Loading,Rail Sliding,,,,,
15:56:24,16464.23382,64513.37893,158.5618238,Loading,Rail Sliding,,,,,
15:56:27,16421.29822,64215.32601,106.6397064,Loading,None Sliding,,,,,
15:56:30,16441.64954,64144.06665,58.58189572,Loading,None Sliding,,,,,
15:56:33,16584.99204,64421.33731,44.08408029,Loading,None Sliding,,,,,
15:56:36,16657.62886,64218.35224,89.35771117,Loading,None Sliding,,,,,
15:56:39,16659.17117,64130.36937,129.5405401,Loading,None Sliding,,,,,
15:56:42,16448.62334,64321.66313,138.8342175,Loading,None Sliding,,,,,
15:56:45,16165.13528,64466.88859,102.5278515,Loading,None Sliding,,,,,
15:56:48,16135.91073,64492.52298,1810.427789,Loading,Rail Sliding,,,,,
