timestamp_new,cb_data_Audio_Level,Pattern Label
15:49:36,353.6926667,Loading
15:49:39,357.1926667,Loading
15:49:42,360.3003321,Loading
15:49:45,358.7119151,Loading
15:49:48,355.724859,Loading
15:49:51,350.4845976,Loading
15:49:54,354.6175198,Loading
15:49:57,362.097573,Loading
15:50:00,361.7822207,Loading
15:50:03,356.9505494,Loading
15:50:06,351.456044,Loading
15:50:09,353.6579297,Loading
15:50:12,363.7567027,Loading
15:50:15,375.7467107,Loading
15:50:18,369.1989376,Loading
15:50:21,355.7482565,Loading
15:50:24,350.0237443,Loading
15:50:27,349.1781881,Loading
15:50:30,353.6865609,Loading
15:50:33,360.6655564,Loading
15:50:36,360.1825568,Loading
15:50:39,356.2031173,Loading
15:50:42,362.6310904,Loading
15:50:45,366.6901596,Loading
15:50:48,367.6875,Loading
15:50:51,374.171771,Loading
15:50:54,374.948445,Loading
15:50:57,371.9549309,Loading
15:51:00,365.5682953,Loading
15:51:03,358.610558,Loading
15:51:06,352.1364545,Loading
15:51:09,356.6534257,Loading
15:51:12,360.3307833,Loading
15:51:15,360.8297023,Loading
15:51:18,364.283483,Loading
15:51:21,365.3471623,Loading
15:51:24,364.3514769,Loading
15:51:27,358.2040477,Loading
15:51:30,349.8767032,Loading
15:51:33,341.9006315,Loading
15:51:36,351.0381678,Loading
15:51:39,356.1074697,Loading
15:51:42,353.1129596,Loading
15:51:45,352.9379665,Loading
15:51:48,354.4307514,Loading
15:51:51,358.0912726,Loading
15:51:54,356.925373,Loading
15:51:57,351.9502487,Loading
15:52:00,360.9221552,Loading
15:52:03,364.6808301,Loading
15:52:06,359.2036516,Loading
15:52:09,357,Loading
15:52:12,356.1085117,Loading
15:52:15,354.6152315,Loading
15:52:18,364.5104272,Loading
15:52:21,369.3928867,Loading
15:52:24,364.9056006,Loading
15:52:27,360.1242919,Loading
15:52:30,362.8688361,Loading
15:52:33,371.3363775,Loading
15:52:36,365.9468078,Loading
15:52:39,357.8755393,Loading
15:52:42,355.8841686,Loading
15:52:45,352.7855957,Loading
15:52:48,352.3739001,Loading
15:52:51,354.8643533,Loading
15:52:54,348.4842105,Loading
15:52:57,348.1138755,Loading
15:53:00,359.6349977,Loading
15:53:03,363.4044459,Loading
15:53:06,361.2076131,Loading
15:53:09,359.7116024,Loading
15:53:12,359.7834966,Loading
15:53:15,361.2777686,Loading
15:53:18,363.5484516,Loading
15:53:21,364.747511,Loading
15:53:24,364.257875,Loading
15:53:27,362.0547945,Loading
15:53:30,360.7483785,Loading
15:53:33,362.2451356,Loading
15:53:36,362.5069628,Loading
15:53:39,357.3503575,Loading
15:53:42,347.8677424,Loading
15:53:45,348.803246,Loading
15:53:48,353.3235832,Loading
15:53:51,349.8334718,Loading
15:53:54,355.5568821,Loading
15:53:57,363.7657523,Loading
15:54:00,363.2669992,Loading
15:54:03,364.3861451,Loading
15:54:06,365.5433593,Loading
15:54:09,364.5484995,Loading
15:54:12,368.0379996,Loading
15:54:15,370.0914231,Loading
15:54:18,363.6087104,Loading
15:54:21,354.2653402,Loading
15:54:24,352.6794023,Loading
15:54:27,365.6362129,Loading
15:54:30,370.8524046,Loading
15:54:33,361.6138366,Loading
15:54:36,346.6462662,Loading
15:54:39,334.8466898,Loading
15:54:42,327.3802887,Loading
15:54:45,330.405441,Loading
15:54:48,345.0690338,Loading
15:54:51,355.0258877,Loading
15:54:54,358.2027973,Loading
15:54:57,355.5930793,Loading
15:55:00,359.5857593,Loading
15:55:03,365.1479759,Loading
15:55:06,366.6925631,Loading
15:55:09,358.2264276,Loading
15:55:12,354.144186,Loading
15:55:15,358.4603357,Loading
15:55:18,364.9462829,Loading
15:55:21,367.5123967,Loading
15:55:24,362.9883624,Loading
15:55:27,357.5020782,Loading
15:55:30,356.8808495,Loading
15:55:33,360.040545,Loading
15:55:36,354.5569955,Loading
15:55:39,355.5612518,Loading
15:55:42,359.9923668,Loading
15:55:45,348.5419849,Loading
15:55:48,348.8193891,Loading
15:55:51,363.3286899,Loading
15:55:54,361.3386401,Loading
15:55:57,362.2829627,Loading
15:56:00,366.6778367,Loading
15:56:03,365.6824817,Loading
15:56:06,364.8432774,Loading
15:56:09,364.34469,Loading
15:56:12,365.2350785,Loading
15:56:15,369.0780861,Loading
15:56:18,372.5670377,Loading
15:56:21,371.3872679,Loading
15:56:24,361.812448,Loading
15:56:27,357.818439,Loading
15:56:30,359.9771224,Loading
15:56:33,372.4313433,Loading
15:56:36,373.9238806,Loading
15:56:39,367.7387391,Loading
15:56:42,350.2533156,Loading
15:56:45,354.729443,Loading
15:56:48,357.4616922,Loading
15:56:51,358.0086396,Loading
15:56:54,365.4849645,Loading
15:56:57,369.4364237,Loading
15:57:00,360.2819614,Loading
15:57:03,341.8280963,Loading
15:57:06,337.6632617,Loading
15:57:09,366.1628024,Loading
15:57:12,362.6598834,Loading
15:57:15,360.4795748,Loading
15:57:18,360.9382777,Loading
15:57:21,356.458437,Loading
15:57:24,355.7124916,Loading
15:57:27,364.8907884,Loading
15:57:30,364.3928631,Loading
15:57:33,363.3692078,Loading
15:57:36,360.3796712,Loading
15:57:39,359.4208955,Loading
15:57:42,364.7015,Loading
15:57:45,363.2015,Loading
15:57:48,361.6038487,Loading
15:57:51,360.6780197,Loading
15:57:54,364.1669713,Loading
15:57:57,365.8802117,Loading
15:58:00,361.0899884,Loading
15:58:03,361.588079,Loading
15:58:06,361.8271728,Loading
15:58:09,361.7724551,Loading
15:58:12,366.2634731,Loading
15:58:15,369.0279653,Loading
15:58:18,364.066106,Loading
15:58:21,364.5707317,Loading
15:58:24,365.1494828,Loading
15:58:27,365.5505729,Loading
15:58:30,362.5610363,Loading
15:58:33,360.7037645,Loading
15:58:36,365.5031025,Loading
15:58:39,369.5279222,Loading
15:58:42,371.77462,Loading
15:58:45,362.6525935,Loading
15:58:48,352.1805191,Loading
15:58:51,344.5916607,Loading
15:58:54,356.4626122,Loading
15:58:57,360.450648,Loading
15:59:00,363.8902926,Loading
15:59:03,362.8929522,Loading
15:59:06,362,Loading
15:59:09,361.6568056,Loading
15:59:12,358.1666943,Loading
15:59:15,356.1083061,Loading
15:59:18,366.1541528,Loading
15:59:21,356.6857143,Loading
15:59:24,348.7432567,Loading
15:59:27,357.2029825,Loading
15:59:30,359.6884838,Loading
15:59:33,361.860326,Loading
15:59:36,360.2023256,Loading
15:59:39,363.1923589,Loading
15:59:42,365.7559999,Loading
15:59:45,361.9696618,Loading
15:59:48,361.4723143,Loading
15:59:51,360.9497337,Loading
15:59:54,360.1707035,Loading
15:59:57,363.654446,Loading
16:00:00,366.6836156,Loading
16:00:03,358.9452191,Loading
16:00:06,357.4511952,Loading
16:00:09,356.2000003,Loading
16:00:12,362.8864542,Loading
16:00:15,358.4043825,Loading
16:00:18,354.1727575,Loading
16:00:21,364.0419649,Loading
16:00:24,367.039467,Loading
16:00:27,369.9141959,Loading
16:00:30,362.957098,Loading
16:00:33,356,Loading
16:00:36,346.0133156,Loading
16:00:39,349.4808299,Loading
16:00:42,352.9663071,Loading
16:00:45,355.9621135,Loading
16:00:48,355.5077281,Loading
16:00:51,355.0091408,Loading
16:00:54,361.8261588,Loading
16:00:57,363.4590954,Loading
16:01:00,364.9556036,Loading
16:01:03,359.2108052,Loading
16:01:06,360.4438716,Loading
16:01:09,361.9406286,Loading
16:01:12,356.2533246,Loading
16:01:15,355.5222019,Loading
16:01:18,355.0232829,Loading
16:01:21,353.1059603,Loading
16:01:24,359.1308534,Loading
16:01:27,365.607107,Loading
16:01:30,343.5681588,Loading
16:01:33,345.7273937,Loading
16:01:36,349.7167554,Loading
16:01:39,353.7048852,Loading
16:01:42,353.0766163,Loading
16:01:45,352.0794416,Loading
16:01:48,345.5897184,Loading
16:01:51,347.735968,Loading
16:01:54,350.7250083,Loading
16:01:57,351.4522663,Loading
16:02:00,351.950357,Loading
16:02:03,361.0033331,Loading
16:02:06,356.619522,Loading
16:02:09,350.6434264,Loading
16:02:12,342.9015579,Loading
16:02:15,345.6028714,Loading
16:02:18,349.6662603,Loading
16:02:21,355.0531978,Loading
16:02:24,353.8411541,Loading
16:02:27,351.3540044,Loading
16:02:30,367.2577326,Loading
16:02:33,362.331396,Loading
16:02:36,353.3657644,Loading
16:02:39,359.6112405,Loading
16:02:42,358.8961341,Loading
16:02:45,356.4073337,Loading
16:02:48,354.3351028,Loading
16:02:51,352.3430184,Loading
16:02:54,350.3506558,Loading
16:02:57,360.7048639,Loading
16:03:00,356.8506223,Loading
16:03:03,349.3817429,Loading
16:03:06,363.4540921,Loading
16:03:09,361.7339313,Loading
16:03:12,355.2566021,Loading
16:03:15,357.2015888,Loading
16:03:18,357.2032575,Loading
16:03:21,356.2060828,Loading
16:03:24,358.3681592,Loading
16:03:27,359.3934453,Loading
16:03:30,359.8925303,Loading
16:03:33,357.6561567,Loading
16:03:36,354.6691006,Loading
16:03:39,353.2283725,Loading
16:03:42,352.2314599,Loading
16:03:45,351.2337878,Loading
16:03:48,358.6312293,Loading
16:03:51,361.3792703,Loading
16:03:54,361.8767827,Loading
16:03:57,362.7510815,Loading
16:04:00,361.5036545,Loading
16:04:03,359.510299,Loading
16:04:06,355.7689636,Loading
16:04:09,354,Loading
16:04:12,354,Loading
16:04:15,352.5391766,Loading
16:04:18,350.5456963,Loading
16:04:21,348.5516784,Loading
16:04:24,354.4668876,Loading
16:04:27,358.788388,Loading
16:04:30,361.2838131,Loading
16:04:33,365.5472637,Loading
16:04:36,364.1816221,Loading
16:04:39,360.2008624,Loading
16:04:42,359,Loading
16:04:45,355.8801797,Loading
16:04:48,351.3869198,Loading
16:04:51,356.1972113,Loading
16:04:54,354.5486548,Loading
16:04:57,348.0724012,Loading
16:05:00,344.9822052,Loading
16:05:03,343.4854482,Loading
16:05:06,351.0945096,Loading
16:05:09,355,Loading
16:05:12,355,Loading
16:05:15,360.3049268,Loading
16:05:18,355.0757348,Loading
16:05:21,343.1175882,Loading
16:05:24,345.5240465,Loading
16:05:27,354.1811546,Loading
16:05:30,362.1439947,Loading
16:05:33,365,Loading
16:05:36,361.8187095,Loading
16:05:39,356.84276,Loading
16:05:42,355,Loading
16:05:45,356.8778018,Loading
16:05:48,359.8663458,Loading
16:05:51,351.7485918,Loading
16:05:54,350.9122107,Loading
16:05:57,358.9082126,Loading
16:06:00,360.7818603,Loading
16:06:03,358.4892026,Loading
16:06:06,355.9975083,Loading
16:06:09,347.8611109,Loading
16:06:12,348.0099619,Loading
16:06:15,356.4775029,Loading
16:06:18,355.3217623,Loading
16:06:21,351.7085961,Loading
16:06:24,351.2107534,Loading
16:06:27,349.8520239,Loading
16:06:30,347.8613138,Loading
16:06:33,352.1060004,Loading
16:06:36,354.8694785,Loading
16:06:39,352.8767851,Loading
16:06:42,353.6744187,Loading
16:06:45,353.6129568,Loading
16:06:48,351.1212625,Loading
16:06:51,356.0258965,Loading
16:06:54,359.0956651,Loading
16:06:57,355.6078725,Loading
16:07:00,352.3899768,Loading
16:07:03,351.8,Loading
16:07:06,353.2962593,Loading
16:07:09,355.0533642,Loading
16:07:12,355.7386968,Loading
16:07:15,355.2400266,Loading
16:07:18,355.5155732,Loading
16:07:21,358.5552416,Loading
16:07:24,363.5394584,Loading
16:07:27,357.4294725,Loading
16:07:30,350.2512462,Loading
16:07:33,352.7437687,Loading
16:07:36,351.5307002,Loading
16:07:39,347.5291673,Loading
16:07:42,344.5376434,Loading
16:07:45,350.2681949,Loading
16:07:48,356.5572519,Loading
16:07:51,353.5701958,Loading
16:07:54,352.2368509,Loading
16:07:57,352.7361851,Loading
16:08:00,354.4065606,Loading
16:08:03,357.3918963,Loading
16:08:06,360.3809366,Loading
16:08:09,362.4563558,Loading
16:08:12,360.5117092,Loading
16:08:15,355.030892,Loading
16:08:18,352.8907339,Loading
16:08:21,353.3375395,Loading
16:08:24,351.8432675,Loading
16:08:27,355.7811774,Loading
16:08:30,361.1360691,Loading
16:08:33,359.1423825,Loading
16:08:36,357.5748424,Loading
16:08:39,355.9468439,Loading
16:08:42,353.4551495,Loading
16:08:45,356.9721116,Loading
16:08:48,361.9482072,Loading
16:08:51,356.9681275,Loading
16:08:54,359.6541154,Loading
16:08:57,364.1747297,Loading
16:09:00,354.6984206,Loading
16:09:03,347.0185554,Loading
16:09:06,347.1272604,Loading
16:09:09,355.0914219,Loading
16:09:12,359.6455189,Loading
16:09:15,359.3130194,Loading
16:09:18,360.3518006,Loading
16:09:21,360.2523612,Loading
16:09:24,358.2639603,Loading
16:09:27,361.3661782,Loading
16:09:30,364.8345254,Loading
16:09:33,353.3593881,Loading
16:09:36,353.1116983,Loading
16:09:39,365.1261652,Loading
16:09:42,362.6294941,Loading
16:09:45,361,Loading
16:09:48,361.8532735,Loading
16:09:51,364.3457959,Loading
16:09:54,359.6666667,Loading
16:09:57,347.3269519,Loading
16:10:00,348.3257866,Loading
16:10:03,349,Loading
16:10:06,351.0948276,Loading
16:10:09,357.5603448,Loading
16:10:12,358.5636423,Loading
16:10:15,351,Loading
16:10:18,351,Loading
16:10:21,348.0156202,Loading
16:10:24,342.3334999,Loading
16:10:27,346.8334999,Loading
16:10:30,350.2942734,Loading
16:10:33,350.855766,Loading
16:10:36,350.3572616,Loading
16:10:39,349.7178892,Loading
16:10:42,349.9730941,Loading
16:10:45,353.4608869,Loading
16:10:48,357.6292846,Loading
16:10:51,363.6193013,Loading
16:10:54,365.6035676,Loading
16:10:57,358.0929806,Loading
16:11:00,354.5999667,Loading
16:11:03,356.0825018,Loading
16:11:06,366.4865762,Loading
16:11:09,360.5203845,Loading
16:11:12,355.0332446,Loading
16:11:15,351.880366,Loading
16:11:18,351.381198,Loading
16:11:21,352.173841,Loading
16:11:24,354.739774,Loading
16:11:27,349.2525773,Loading
16:11:30,346.7904511,Loading
16:11:33,353.1094503,Loading
16:11:36,353.6077064,Loading
16:11:39,354,Loading
16:11:42,352.9685577,Loading
16:11:45,347.9777076,Loading
16:11:48,341.5680534,Loading
16:11:51,332.401129,Loading
16:11:54,334.3934916,Loading
16:11:57,337.1562189,Loading
16:12:00,343.0350792,Loading
16:12:03,348.5213634,Loading
16:12:06,350.6249997,Loading
16:12:09,341.5102957,Loading
16:12:12,349.9792427,Loading
16:12:15,356.9145854,Loading
16:12:18,356.4150849,Loading
16:12:21,355.1611515,Loading
16:12:24,351.2413335,Loading
16:12:27,352.7341184,Loading
16:12:30,352.3564875,Loading
16:12:33,343.3374541,Loading
16:12:36,345.843301,Loading
16:12:39,348.4181393,Loading
16:12:42,352.183616,Loading
16:12:45,360.6581921,Loading
16:12:48,362.9409039,Loading
16:12:51,332.0667439,Loading
16:12:54,348.0056453,Loading
16:12:57,360.0596416,Loading
16:13:00,346.6949576,Loading
16:13:03,352.6859711,Loading
16:13:06,358.6748508,Loading
16:13:09,363.5139582,Loading
16:13:12,359.0274177,Loading
16:13:15,354.7970918,Loading
16:13:18,352.766805,Loading
16:13:21,350.2771784,Loading
16:13:24,348.3419032,Loading
16:13:27,351.8264916,Loading
16:13:30,349.8321423,Loading
16:13:33,348.3231788,Loading
16:13:36,352.0373147,Loading
16:13:39,352.5370648,Loading
16:13:42,353.0732152,Loading
16:13:45,354.0670863,Loading
16:13:48,354.4474474,Loading
16:13:51,346.2795682,Loading
16:13:54,350.764618,Loading
16:13:57,354.7243314,Loading
16:14:00,350.2986016,Loading
16:14:03,356.7899465,Loading
16:14:06,362.4392839,Loading
16:14:09,350.2698571,Loading
16:14:12,357.2489198,Loading
16:14:15,363.4776822,Loading
16:14:18,348.079602,Loading
16:14:21,350.5671641,Loading
16:14:24,352.9342194,Loading
16:14:27,350.055814,Loading
16:14:30,353.0458472,Loading
16:14:33,355.9916821,Loading
16:14:36,355.2985213,Loading
16:14:39,360.8095238,Loading
16:14:42,370.9747843,Loading
16:14:45,352.0630383,Loading
16:14:48,352.9936856,Loading
16:14:51,353.9906946,Loading
16:14:54,345.1077128,Loading
16:14:57,347.956117,Loading
16:15:00,350.9481383,Loading
16:15:03,351,Loading
16:15:06,355.8688578,Loading
16:15:09,360.8489375,Loading
16:15:12,354.7097473,Loading
16:15:15,348.2227214,Loading
16:15:18,354.7215777,Loading
16:15:21,348.7703826,Loading
16:15:24,342.2811977,Loading
16:15:27,364.7777788,Loading
16:15:30,354.6557049,Loading
16:15:33,342.6975588,Loading
16:15:36,357.9339751,Loading
16:15:39,352.9196339,Loading
16:15:42,346.4304494,Loading
16:15:45,370.1705941,Loading
16:15:48,369.2980756,Loading
16:15:51,366.3906964,Loading
16:15:54,352.8816377,Loading
16:15:57,354.6680525,Loading
16:16:00,358.6594046,Loading
16:16:03,361.7222222,Loading
16:16:06,361.0963455,Loading
16:16:09,360.0996678,Loading
16:16:12,351.9026989,Loading
16:16:15,355.4744696,Loading
16:16:18,360.4479444,Loading
16:16:21,345.9572,Loading
16:16:24,354.1546013,Loading
16:16:27,365.6373773,Loading
16:16:30,363.4956927,Loading
16:16:33,360.3844623,Loading
16:16:36,357.3964145,Loading
16:16:39,360.4578073,Loading
16:16:42,364.4445184,Loading
16:16:45,345.2769838,Loading
16:16:48,347.9830454,Loading
16:16:51,354.9644283,Loading
